data_row_id,data_type_id,slug,legacy_table,legacy_model,field,voyager_type,display_name,required,browse,read,edit,add,delete,order,proposed_form_component,proposed_table_component,relationship_model,relationship_table,relationship_type,relationship_column,relationship_key,relationship_label,pivot_table,validation_rule,options_json,details_sha256,details_json,migration_notes
1295,79,string-tranlations2,string_tranlations2,"App\Models\StringTranlations2",for_ram_text,text,"за раму",0,0,1,1,1,1,57,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
1296,79,string-tranlations2,string_tranlations2,"App\Models\StringTranlations2",is_total,text,Всего:,0,1,1,1,1,1,58,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
1297,79,string-tranlations2,string_tranlations2,"App\Models\StringTranlations2",checkout_text,text,"Подтверждение счета - текст",0,0,1,1,1,1,59,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
1298,79,string-tranlations2,string_tranlations2,"App\Models\StringTranlations2",code_gift,text,"Ваш подарочный код:",0,0,1,1,1,1,60,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
1300,79,string-tranlations2,string_tranlations2,"App\Models\StringTranlations2",coup_30_40_text,text,"Купон 30x40 - тема письма",0,0,1,1,1,1,61,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
1003,80,coupons,coupons,"App\Models\Coupon",id,text,Id,1,1,0,0,0,0,0,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],required
1007,80,coupons,coupons,"App\Models\Coupon",text,text,"Код купона",0,1,1,1,0,0,1,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
1004,80,coupons,coupons,"App\Models\Coupon",value,text,"Скидка €",0,1,1,1,1,1,2,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
1191,80,coupons,coupons,"App\Models\Coupon",is_30_40_free,select_dropdown,"Купон 30x40",0,1,1,1,1,1,4,"Select with explicit options",TextColumn/badge,,,,,,,,,"[""Нет"",""Да""]",3fbeed7d4aa86ef85bcff760a395b1dd668398ea56dd58252fce109a1cd9c6d8,"{""default"":""0"",""options"":[""Нет"",""Да""]}",
1260,80,coupons,coupons,"App\Models\Coupon",is_dates_sale,select_dropdown,"Купон на 2 даты",0,1,1,1,1,1,5,"Select with explicit options",TextColumn/badge,,,,,,,,,"[""Нет"",""Да""]",3fbeed7d4aa86ef85bcff760a395b1dd668398ea56dd58252fce109a1cd9c6d8,"{""default"":""0"",""options"":[""Нет"",""Да""]}",
1515,80,coupons,coupons,"App\Models\Coupon",is_universal,select_dropdown,"Универсальный купон",0,1,1,1,1,1,6,"Select with explicit options",TextColumn/badge,,,,,,,,,"[""Нет"",""Да""]",3fbeed7d4aa86ef85bcff760a395b1dd668398ea56dd58252fce109a1cd9c6d8,"{""default"":""0"",""options"":[""Нет"",""Да""]}",
2203,80,coupons,coupons,"App\Models\Coupon",is_active,checkbox,"Is Active",1,1,1,1,1,1,7,"Toggle or Checkbox",IconColumn(boolean),,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],required
2204,80,coupons,coupons,"App\Models\Coupon",is_multiuse,number,"Is Multiuse",1,1,1,1,1,1,8,TextInput(numeric),TextColumn(numeric),,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],required
2205,80,coupons,coupons,"App\Models\Coupon",user_id,number,"Id пользователя",1,1,1,1,1,1,9,TextInput(numeric),TextColumn(numeric),,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],required
2206,80,coupons,coupons,"App\Models\Coupon",sale_date,text,"Sale Date",0,1,1,1,1,1,10,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
2207,80,coupons,coupons,"App\Models\Coupon",is_facebook,number,"Is Facebook",1,1,1,1,1,1,11,TextInput(numeric),TextColumn(numeric),,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],required
2208,80,coupons,coupons,"App\Models\Coupon",is_40_60,number,"Is 40 60",1,1,1,1,1,1,12,TextInput(numeric),TextColumn(numeric),,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],required
2209,80,coupons,coupons,"App\Models\Coupon",is_1free,number,"Is 1free",1,1,1,1,1,1,13,TextInput(numeric),TextColumn(numeric),,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],required
2210,80,coupons,coupons,"App\Models\Coupon",free_delivery,number,"Бесплатная доставка",1,1,1,1,1,1,14,TextInput(numeric),TextColumn(numeric),,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],required
2273,80,coupons,coupons,"App\Models\Coupon",is_abandoned_basket,select_dropdown,"Борошенная корзина",1,1,1,1,1,1,15,"Select with explicit options",TextColumn/badge,,,,,,,,,"[""Нет"",""Да""]",3fbeed7d4aa86ef85bcff760a395b1dd668398ea56dd58252fce109a1cd9c6d8,"{""default"":""0"",""options"":[""Нет"",""Да""]}",required
2274,80,coupons,coupons,"App\Models\Coupon",is_giftcard,select_dropdown,"Подарочная карта",1,1,1,1,1,1,16,"Select with explicit options",TextColumn/badge,,,,,,,,,"[""Нет"",""Да""]",3fbeed7d4aa86ef85bcff760a395b1dd668398ea56dd58252fce109a1cd9c6d8,"{""default"":""0"",""options"":[""Нет"",""Да""]}",required
2275,80,coupons,coupons,"App\Models\Coupon",is_offline,select_dropdown,"Тип карты",1,1,1,1,1,1,17,"Select with explicit options",TextColumn/badge,,,,,,,,,"[""Online"",""Offline""]",690090000aeb5bf0f7dde5fce30915fc601f2735ea07121e8cadf10ee03e1d77,"{""default"":""0"",""options"":[""Online"",""Offline""]}",required
2276,80,coupons,coupons,"App\Models\Coupon",order_id,number,"# заказа",1,1,1,1,1,1,18,TextInput(numeric),TextColumn(numeric),,,,,,,,,,c0aa7b8e7ba03388c944277ef048f493dbf592ef94db55fec63df737b299503a,"{""default"":""0""}",required
2277,80,coupons,coupons,"App\Models\Coupon",pdf,text,Pdf,0,1,1,1,1,1,19,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
1005,80,coupons,coupons,"App\Models\Coupon",created_at,timestamp,"Created At",0,1,1,1,0,1,20,"DateTimePicker or read-only Placeholder",TextColumn(dateTime),,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
1006,80,coupons,coupons,"App\Models\Coupon",updated_at,timestamp,"Updated At",0,0,0,0,0,0,21,"DateTimePicker or read-only Placeholder",TextColumn(dateTime),,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],"omit from UI unless server-side lifecycle requires it"
1008,81,order-action,order_action,"App\Models\OrderAction",id,text,Id,1,0,0,0,0,0,1,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],"required; omit from UI unless server-side lifecycle requires it"
1009,81,order-action,order_action,"App\Models\OrderAction",user,text,Пользователь,0,1,1,1,1,1,2,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
1010,81,order-action,order_action,"App\Models\OrderAction",activity,rich_text_box,Активность,0,1,1,1,1,1,3,"RichEditor with explicit HTML allowlist","TextColumn(html disabled by default)",,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],"trusted-content allowlist and XSS/CSP review"
1011,81,order-action,order_action,"App\Models\OrderAction",created_at,timestamp,"Created At",0,1,1,1,0,1,4,"DateTimePicker or read-only Placeholder",TextColumn(dateTime),,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
1012,81,order-action,order_action,"App\Models\OrderAction",updated_at,timestamp,"Updated At",0,0,0,0,0,0,5,"DateTimePicker or read-only Placeholder",TextColumn(dateTime),,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],"omit from UI unless server-side lifecycle requires it"
1013,82,gift-card,gift_card,"App\Models\GiftCard",id,text,Id,1,0,0,0,0,0,1,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],"required; omit from UI unless server-side lifecycle requires it"
1014,82,gift-card,gift_card,"App\Models\GiftCard",meta_title,text,"Мета заголовок",0,1,1,1,1,1,2,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
1015,82,gift-card,gift_card,"App\Models\GiftCard",title,text,Заголовок,0,1,1,1,1,1,3,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
1016,82,gift-card,gift_card,"App\Models\GiftCard",desc,text,Описание,0,1,1,1,1,1,4,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
1017,82,gift-card,gift_card,"App\Models\GiftCard",nom_title,text,"Выберите номинал",0,1,1,1,1,1,5,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
1018,82,gift-card,gift_card,"App\Models\GiftCard",when_send_title,text,"Когда отправить",0,1,1,1,1,1,6,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
1020,82,gift-card,gift_card,"App\Models\GiftCard",or_enter_custom_summ,text,"Или укажите свою сумму",0,1,1,1,1,1,7,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
1047,82,gift-card,gift_card,"App\Models\GiftCard",custom_summ,text,"Своя сумма",0,1,1,1,1,1,8,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
1021,82,gift-card,gift_card,"App\Models\GiftCard",hide_nominal,text,"Скрыть номинал",0,1,1,1,1,1,9,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
1022,82,gift-card,gift_card,"App\Models\GiftCard",sender,text,Оиправитель,0,1,1,1,1,1,10,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
1023,82,gift-card,gift_card,"App\Models\GiftCard",receiver,text,Получатель,0,1,1,1,1,1,11,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
1024,82,gift-card,gift_card,"App\Models\GiftCard",from_title,text,От,0,1,1,1,1,1,12,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
1025,82,gift-card,gift_card,"App\Models\GiftCard",for_title,text,Для,0,1,1,1,1,1,13,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
1026,82,gift-card,gift_card,"App\Models\GiftCard",card_el_type_title,text,"Эл. вид",0,1,1,1,1,1,14,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
1027,82,gift-card,gift_card,"App\Models\GiftCard",card_conv_title,text,"В конверте",0,1,1,1,1,1,15,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
1019,82,gift-card,gift_card,"App\Models\GiftCard",torj_title,text,Торжество,0,1,1,1,1,1,16,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
1028,82,gift-card,gift_card,"App\Models\GiftCard",torj_desc_title,text,"С чем поздравить",0,1,1,1,1,1,17,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
1029,82,gift-card,gift_card,"App\Models\GiftCard",grats_text,text,"Текст поздравления",0,1,1,1,1,1,18,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
1030,82,gift-card,gift_card,"App\Models\GiftCard",of_pol_title,text,"Оформить и оплатить",0,1,1,1,1,1,19,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
1031,82,gift-card,gift_card,"App\Models\GiftCard",of_opl_after_text,text,"Текст под кнопкой",0,1,1,1,1,1,20,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
1032,82,gift-card,gift_card,"App\Models\GiftCard",adv_title,text,"Преимущества - заголовок",0,1,1,1,1,1,21,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
1033,82,gift-card,gift_card,"App\Models\GiftCard",adv1_text,text,Преимущество-1,0,1,1,1,1,1,22,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
1034,82,gift-card,gift_card,"App\Models\GiftCard",adv2_text,text,Преимущество-2,0,1,1,1,1,1,23,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
1035,82,gift-card,gift_card,"App\Models\GiftCard",adv3_text,text,Преимущество-3,0,1,1,1,1,1,24,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
1036,82,gift-card,gift_card,"App\Models\GiftCard",adv4_text,text,Преимущество-4,0,1,1,1,1,1,25,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
1037,82,gift-card,gift_card,"App\Models\GiftCard",adv5_text,text,Преимущество-5,0,1,1,1,1,1,26,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
1038,82,gift-card,gift_card,"App\Models\GiftCard",adv6_text,text,Преимущество-6,0,1,1,1,1,1,27,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
1039,82,gift-card,gift_card,"App\Models\GiftCard",rules_title,text,"Правила - заголовок",0,1,1,1,1,1,28,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
1040,82,gift-card,gift_card,"App\Models\GiftCard",rules_list,rich_text_box,"Правила - список",0,1,1,1,1,1,29,"RichEditor with explicit HTML allowlist","TextColumn(html disabled by default)",,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],"trusted-content allowlist and XSS/CSP review"
1041,82,gift-card,gift_card,"App\Models\GiftCard",created_at,timestamp,"Created At",0,1,1,1,0,1,30,"DateTimePicker or read-only Placeholder",TextColumn(dateTime),,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
1042,82,gift-card,gift_card,"App\Models\GiftCard",updated_at,timestamp,"Updated At",0,0,0,0,0,0,31,"DateTimePicker or read-only Placeholder",TextColumn(dateTime),,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],"omit from UI unless server-side lifecycle requires it"
1043,84,gift-card-noms,gift_card_noms,"App\Models\GiftCardNom",id,text,Id,1,0,0,0,0,0,1,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],"required; omit from UI unless server-side lifecycle requires it"
1044,84,gift-card-noms,gift_card_noms,"App\Models\GiftCardNom",text,text,Номинал,0,1,1,1,1,1,2,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
1045,84,gift-card-noms,gift_card_noms,"App\Models\GiftCardNom",created_at,timestamp,"Created At",0,1,1,1,0,1,3,"DateTimePicker or read-only Placeholder",TextColumn(dateTime),,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
1046,84,gift-card-noms,gift_card_noms,"App\Models\GiftCardNom",updated_at,timestamp,"Updated At",0,0,0,0,0,0,4,"DateTimePicker or read-only Placeholder",TextColumn(dateTime),,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],"omit from UI unless server-side lifecycle requires it"
1048,88,basket-strings,basket_strings,"App\Models\BasketString",id,text,Id,1,1,0,0,0,0,1,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],required
1049,88,basket-strings,basket_strings,"App\Models\BasketString",meta_title,text,"Мета заголовок",0,1,1,1,1,1,2,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
1050,88,basket-strings,basket_strings,"App\Models\BasketString",used_bonuses_text,text,"Использовано (бонусов)",0,0,1,1,1,1,3,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
1051,88,basket-strings,basket_strings,"App\Models\BasketString",used_bonuses_bonuses,text,бонусов,0,0,1,1,1,1,4,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
1052,88,basket-strings,basket_strings,"App\Models\BasketString",user_add_place,text,"Placeholder: Адрес",0,0,1,1,1,1,5,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
1053,88,basket-strings,basket_strings,"App\Models\BasketString",usr_code_place,text,"Placeholder: Код",0,0,1,1,1,1,6,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
1054,88,basket-strings,basket_strings,"App\Models\BasketString",created_at,timestamp,"Created At",0,1,1,1,0,1,7,"DateTimePicker or read-only Placeholder",TextColumn(dateTime),,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
1055,88,basket-strings,basket_strings,"App\Models\BasketString",updated_at,timestamp,"Updated At",0,1,0,0,0,0,8,"DateTimePicker or read-only Placeholder",TextColumn(dateTime),,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
1143,88,basket-strings,basket_strings,"App\Models\BasketString",ur_lico,text,"Я юр. лицо",0,0,1,1,1,1,9,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
1144,88,basket-strings,basket_strings,"App\Models\BasketString",ur_reg_num,text,"Рег. номер",0,0,1,1,1,1,10,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
2251,88,basket-strings,basket_strings,"App\Models\BasketString",ur_name_l,text,"Имя Юр. лица",0,1,1,1,1,1,10,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
1145,88,basket-strings,basket_strings,"App\Models\BasketString",ur_addr,text,Адресс,0,0,1,1,1,1,11,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
1146,88,basket-strings,basket_strings,"App\Models\BasketString",ur_pnr_nr,text,"Vat норм.",0,0,1,1,1,1,12,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
1147,88,basket-strings,basket_strings,"App\Models\BasketString",ur_bank_name,text,"Имя банка",0,1,1,1,1,1,13,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
1148,88,basket-strings,basket_strings,"App\Models\BasketString",ur_bank_code,text,"Код банка",0,0,1,1,1,1,14,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
1149,88,basket-strings,basket_strings,"App\Models\BasketString",ur_bank_acc_code,text,"Номер счета в банке",0,0,1,1,1,1,15,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
1192,88,basket-strings,basket_strings,"App\Models\BasketString",coup_app_text,text,"Купон по акции 30x40",0,0,1,1,1,1,16,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
1193,88,basket-strings,basket_strings,"App\Models\BasketString",thanks_purch,text,"Спасибо за покупку",0,0,1,1,1,1,17,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
1194,88,basket-strings,basket_strings,"App\Models\BasketString",we_check_order,text,"МЫ проверим ваш заказ...",0,0,1,1,1,1,18,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
1195,88,basket-strings,basket_strings,"App\Models\BasketString",addr_dost,text,"Адрес доставки:",0,0,1,1,1,1,19,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
1196,88,basket-strings,basket_strings,"App\Models\BasketString",date_dost,text,"Дата доставки:",0,0,1,1,1,1,20,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
1197,88,basket-strings,basket_strings,"App\Models\BasketString",itog_st,text,"Итоговая стоимость:",0,0,1,1,1,1,21,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
1198,88,basket-strings,basket_strings,"App\Models\BasketString",lk_text,text,"ЛИЧНЫЙ КАБИНЕТ",0,0,1,1,1,1,22,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
1199,88,basket-strings,basket_strings,"App\Models\BasketString",spos_opl,text,"Способ оплаты:",0,0,1,1,1,1,23,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
1200,88,basket-strings,basket_strings,"App\Models\BasketString",contact_pol_nr,text,"Контактный номер получателя:",0,0,1,1,1,1,24,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
1201,88,basket-strings,basket_strings,"App\Models\BasketString",lk_text2,text,"В личном кабинете...",0,0,1,1,1,1,25,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
1210,88,basket-strings,basket_strings,"App\Models\BasketString",date_dost_jel,text,"Желаемая дата доставки",0,0,1,1,1,1,26,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
1320,88,basket-strings,basket_strings,"App\Models\BasketString",coup_sale,text,"Купон на скидку",0,0,1,1,1,1,27,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
1321,88,basket-strings,basket_strings,"App\Models\BasketString",coup_30_40_title,text,"Купон 30x40",0,0,1,1,1,1,28,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
1322,88,basket-strings,basket_strings,"App\Models\BasketString",coup_30_40_text,text,"Применен купон 30x40",0,0,1,1,1,1,29,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
1323,88,basket-strings,basket_strings,"App\Models\BasketString",send_us_print_text_vac,text,"Пришлите нам printscreen",0,0,1,1,1,1,30,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
1324,88,basket-strings,basket_strings,"App\Models\BasketString",user_sale_text,text,"Скидка за приглашение пользователя",0,0,1,1,1,1,31,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
1325,88,basket-strings,basket_strings,"App\Models\BasketString",sale_for_prev_order,text,"Скидка 20 &#8364 за предыдущий заказ",0,0,1,1,1,1,32,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
1326,88,basket-strings,basket_strings,"App\Models\BasketString",coup_on_2_dates,text,"Купон на 2 даты",0,0,1,1,1,1,33,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
1327,88,basket-strings,basket_strings,"App\Models\BasketString",receiver_data,text,"Данные получателя",0,0,1,1,1,1,34,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
